1.426654411764699262e+03 1.249115196078436298e+02 1.731007352941175839e+02
1.363389858686610978e+03 1.634347464671655530e+02 1.978420615128844133e+02
1.356572342126316016e+03 1.612997601918461328e+02 2.067945643485205949e+02
